SKU,Name1,Name2
SKU20240413_174648_VET TECH DEGREE IN PROGRESS,VET TECH DEGREE,IN PROGRESS
SKU20240413_174649_SOUNDS GAY IM IN,"SOUNDS GAY,",I'M IN
SKU20240413_174650_YOU GET OFF YOUR DAMN PHONE,YOU GET OFF,YOUR DAMN PHONE
SKU20240413_174651_ONLY UGLY PEOPLE TAILGATE ME,ONLY UGLY PEOPLE,TAILGATE ME
SKU20240413_174652_MY DOG TILTS HIS HEAD THE SAME,MY DOG TILTS HIS,HEAD THE SAME
SKU20240413_174653_HOUSE IS NOT A HOME WITHOUT A BASET HOUND,HOUSE IS NOT A HOME,WITHOUT A BASET HOUND
SKU20240413_174654_HOUSE IS NOT A HOME WITHOUT A DUG,HOUSE IS NOT A,HOME WITHOUT A DUG
SKU20240413_174655_WE CAN DO IT,WE CAN,DO IT
SKU20240413_174656_WE CAN DO HARD THINGS,WE CAN DO,HARD THINGS
SKU20240413_174657_NO UTERUS NO OPINION,NO UTERUS NO,OPINION
SKU20240413_174658_I CAN EXPLAIN IT TO YOU BUT I CANT UNDERSTAND IT FOR YOU,I CAN EXPLAIN IT TO YOU BUT I,CANT UNDERSTAND IT FOR YOU
SKU20240413_174659_I DO IT FOR THE GIRLS AND THE GAYS THATS IT,I DO IT FOR THE GIRLS,AND THE GAYS THATS IT
SKU20240413_174700_WE RISE BY LIFTING OTHERS,WE RISE BY,LIFTING OTHERS
SKU20240413_174701_WERE ADULTS WHEN DID THAT HAPPEN AND HOW DO WE MAKE IT STOP,WE'RE ADULTS. WHEN DID THAT,HAPPEN? AND HOW DO WE MAKE IT STOP?
SKU20240413_174702_ITS A JOKE NOT A DICK DONT TAKE IT SO HARD,"IT'S A JOKE, NOT A DICK,",DON'T TAKE IT SO HARD!
SKU20240413_174703_THE THINGS WE DO TODAY WILL BE TOMORROWS NEWS,THE THINGS WE DO TODAY,WILL BE TOMORROW'S NEWS
SKU20240413_174704_IF YOU DONT LEAP YOULL NEVER KNOW WHAT IT IS LIKE TO,IF YOU DON'T LEAP YOU'LL,NEVER KNOW WHAT IT IS LIKE TO
SKU20240413_174705_DO NOT TAKE LIFE TOO SERIOUSLY YOU WILL NEVER GET OUT OF IT ALIVE,DO NOT TAKE LIFE TOO SERIOUSLY. YOU,WILL NEVER GET OUT OF IT ALIVE
SKU20240413_174706_KEEP CALM AND LET IT BE,KEEP CALM AND,LET IT BE
SKU20240413_174707_I DIDNT DO IT,I DIDN'T,DO IT
SKU20240413_174708_DO WHAT IS RIGHT NOT WHAT IS EASY,DO WHAT IS RIGHT,NOT WHAT IS EASY
SKU20240413_174709_IM NOT RACIST I DONT LIKE BIDEN EITHER,I'M NOT RACIST I DON'T,LIKE BIDEN EITHER
SKU20240413_174710_BIDEN ARE YOU REGRET YOUR VOTE YET,BIDEN! ARE YOU,REGRET YOUR VOTE YET?
SKU20240413_174711_WE CAN DO BETTER,WE CAN DO,BETTER
SKU20240413_174712_DONT LET THE PONY TAIL FOOL YOU,DON'T LET THE PONY,TAIL FOOL YOU
SKU20240413_174713_GO AHEAD MAKE MY DAY,"GO AHEAD,",MAKE MY DAY
SKU20240413_174714_IT GETS WORSE BEFORE IT GETS WORSE,IT GETS WORSE,BEFORE IT GETS WORSE
SKU20240413_174715_DONT HATE ME CAUSE IM A LITTLE COOLER,DON'T HATE ME CAUSE,I'M A LITTLE COOLER
SKU20240413_174716_HIGH CLASS WHITE TRASH,HIGH CLASS,WHITE TRASH
SKU20240413_174717_WARNING I AM ABOUT TO DO SOMETHING STUPID,WARNING! I AM ABOUT TO,DO SOMETHING STUPID
SKU20240413_174718_BOYS LIKE IT TOPLESS AND DIRTY,BOYS LIKE IT,TOPLESS AND DIRTY
SKU20240413_174719_IM BRINGING SEXY BACK,I'M BRINGING,SEXY BACK
SKU20240413_174720_SORRY BOYS IM GAY,SORRY BOYS,I'M GAY
SKU20240413_174721_LOOK PRETTY PLAY DIRTY,LOOK PRETTY,PLAY DIRTY
SKU20240413_174722_YOU SHOULD SEE ME TOPLESS,YOU SHOULD SEE,ME TOPLESS
SKU20240413_174723_ALL TRASH AND NO TRAILER,ALL TRASH AND,NO TRAILER
SKU20240413_174724_DIRTY HANDS CLEAN MONEY,DIRTY HANDS,CLEAN MONEY
SKU20240413_174725_MAYBE SWEARING WILL HELP,MAYBE SWEARING,WILL HELP
SKU20240413_174726_BAD ASS GIRLS DRIVE BAD AS TOYS,BAD ASS GIRLS,DRIVE BAD AS TOYS
SKU20240413_174727_NOT MY CIRCUS NOT MY MONKEYS,NOT MY CIRCUS,NOT MY MONKEYS
SKU20240413_174728_I SPANK NAUGHTY GIRLS,I SPANK,NAUGHTY GIRLS
SKU20240413_174729_I WELDED IT HELDED,I WELDED. IT,HELDED.
SKU20240413_174730_RAISE HELL COWBOY,RAISE HELL,COWBOY
SKU20240413_174731_EVERYTHINGS SHINY NOT TO FRET,EVERYTHING'S,SHINY NOT TO FRET
SKU20240413_174732_I SWEAR BY MY PRETTY FLORAL BONNET I WILL END YOU,I SWEAR BY MY PRETTY,FLORAL BONNET I WILL END YOU
SKU20240413_174733_GIRLS DIRTY GIRLS DIRTY,GIRLS DIRTY,GIRLS DIRTY
SKU20240413_174734_DIRTY GIRLS LOVE DIRTY TRUCKS,DIRTY GIRLS LOVE,DIRTY TRUCKS
SKU20240413_174735_DIRTY WHITE GIRL,DIRTY,WHITE GIRL
SKU20240413_174736_GIRL YOU ARE A BADASS,GIRL YOU ARE,A BADASS
SKU20240413_174737_GIRLS WANTED ALL POSITION WILL TRAIN,GIRLS WANTED ALL,POSITION WILL TRAIN
SKU20240413_174738_DIRTY GIRLS HAVE MORE FUN,DIRTY GIRL'S,HAVE MORE FUN
SKU20240413_174739_WHAT I LACK IN HEIGHT I MAKE UP FOR LENGTH,WHAT I LACK IN HEIGHT I,MAKE UP FOR LENGTH
SKU20240413_174740_HOWS YOUR WIFE AND MY KIDS,HOWS YOUR WIFE,AND MY KIDS?
SKU20240413_174742_YOULL DIE WITHOUT ME YOU IDIOT,YOU'LL DIE WITHOUT,ME YOU IDIOT!
SKU20240413_174743_I KNOW I SKI LIKE A GIRL TRY TO KEEP UP,I KNOW I SKI LIKE A,GIRL TRY TO KEEP UP
SKU20240413_174744_READING SOMETHING UNHOLY,READING,SOMETHING UNHOLY
SKU20240413_174745_CAUTION MAY SEND IT AT ANY MOMENT,CAUTION MAY SEND,IT AT ANY MOMENT
SKU20240413_174746_SOUTHERN BELL RAISIN HELL,SOUTHERN BELL,RAISIN HELL
SKU20240413_174747_IF YOU AINT GONNA COWBOY UP GO SIT IN THE TRUCK,IF YOU AIN'T GONNA COWBOY,UP GO SIT IN THE TRUCK!
SKU20240413_174748_YOU AINT NO COWBOY,YOU AIN'T,NO COWBOY
SKU20240413_174749_YOU WONT TAKE MY GUN BUT YOU MIGHT GET MY BULLETS,YOU WONT TAKE MY GUN BUT,YOU MIGHT GET MY BULLETS
SKU20240413_174750_IF YOU AINT FIRST YOURE LAST,IF YOU AIN'T,FIRST YOU'RE LAST
SKU20240413_174751_FREEDOM IS NOT A GOVERNMENT PROGRAM,FREEDOM IS NOT A,GOVERNMENT PROGRAM
SKU20240413_174752_I WORK TO SUPPORT MY FISHING ADDICTION,I WORK TO SUPPORT MY,FISHING ADDICTION
SKU20240413_174753_YOUR GOVERNMENT IS LYING TO YOU,YOUR GOVERNMENT,IS LYING TO YOU
SKU20240413_174754_BORN TO FISH FORCED TO WORK,BORN TO FISH,FORCED TO WORK
SKU20240413_174755_BIGFOOT HOLDS THE KEY TO MY HEART,BIGFOOT HOLDS THE,KEY TO MY HEART
SKU20240413_174756_AINT THAT JUST THE WAY,AIN'T THAT,JUST THE WAY
SKU20240413_174757_YALL AINT RIGHT,YA'LL,AIN'T RIGHT
SKU20240413_174758_BECAUSE HE IS MY SON,BECAUSE HE,IS MY SON
SKU20240413_174759_BECAUSE SHE IS MY DAUGHTER,BECAUSE SHE IS,MY DAUGHTER
SKU20240413_174800_I SUPPORT POLICE,I SUPPORT,POLICE
SKU20240413_174801_SHIT HAPPENS,SHIT,HAPPENS
SKU20240413_174802_I MAKE SHIT HAPPEN,I MAKE SHIT,HAPPEN
SKU20240413_174803_SHIT HAPPENS SHAKE IT OFF,SHIT HAPPENS,SHAKE IT OFF
SKU20240413_174804_SHIT HAPPENS MOSTLY TO ME SO DONT WORRY,SHIT HAPPENS MOSTLY TO,"ME, SO DON'T WORRY."
SKU20240413_174805_LET THE SHIT GO,LET THE,SHIT GO
SKU20240413_174806_SHIT HAPPENS JUST BE HAPPY,SHIT HAPPENS,JUST BE HAPPY
SKU20240413_174807_DONT TOUCH MY SHIT,DON'T TOUCH,MY SHIT
SKU20240413_174808_GET OUT OF YOUR OWN WAY AND MAKE SHIT HAPPEN,GET OUT OF YOUR OWN WAY,AND MAKE SHIT HAPPEN
SKU20240413_174809_THIS IS MY CIRCUS THESE ARE MY MONKEYS,THIS IS MY CIRCUS,THESE ARE MY MONKEYS
SKU20240413_174810_AWAKE NOT WOKE,AWAKE NOT,WOKE
SKU20240413_174811_IM NOT TOTALLY USELESS I CAN BE USED AS A BAD EXAMPLE,I'M NOT TOTALLY USELESS I CAN,BE USED AS A BAD EXAMPLE!
SKU20240413_174812_IF I WASNT A GOOD ELECTRICIAN I WOULD BE DEAD BY NOW,IF I WASN'T A GOOD,ELECTRICIAN I WOULD BE DEAD BY NOW
SKU20240413_174813_IM HERE TO FUCK SHIT UP,I'M HERE TO,FUCK SHIT UP
SKU20240413_174814_IM JACKED UP ON MOUNTAIN DEW,I'M JACKED UP ON,MOUNTAIN DEW
SKU20240413_174815_IM CONFUSED BABY IN A TOPLESS BAR,I'M CONFUSED BABY,IN A TOPLESS BAR
SKU20240413_174816_ITS JUST A FLESH WOUND,IT'S JUST A,FLESH WOUND
SKU20240413_174817_YOURE A BAD DRIVER BUT DID YOU DIE,YOU'RE A BAD DRIVER,BUT DID YOU DIE?
SKU20240413_174818_DO OR DO NOT THERE IS NO TRY,DO OR DO NOT,THERE IS NO TRY
SKU20240413_174819_KEEP CALM ALL BLEEDING STOPS EVENTUALLY,KEEP CALM ALL,BLEEDING STOPS EVENTUALLY
SKU20240413_174820_I WORK HARDER THAN AN UGLY STRIPPER,I WORK HARDER THAN,AN UGLY STRIPPER
SKU20240413_174821_NOBODY CARES SWIM FASTER,NOBODY CARES,SWIM FASTER
SKU20240413_174822_WORK HARD PLAY HARDER,WORK HARD,PLAY HARDER
SKU20240413_174823_THE TRUTH IS STILL OUT THERE,THE TRUTH IS,STILL OUT THERE
SKU20240413_174824_I HAVE NO IDEA WHAT IM DOING,I HAVE NO IDEA,WHAT I'M DOING
SKU20240413_174825_THIS IS THE WAY,THIS IS,THE WAY
SKU20240413_174826_JESUS THE WAY THE TRUTH THE LIFE,JESUS: THE WAY. THE,TRUTH. THE LIFE
SKU20240413_174827_MY BROOM IS IN THE SHOP,MY BROOM IS,IN THE SHOP
SKU20240413_174828_I DO BELIEVE ITS TIME FOR ANOTHER ADVENTURE TURE,I DO BELIEVE ITS TIME FOR,ANOTHER ADVENTURE TURE
SKU20240413_174829_YES THIS IS MY TRUCK NO I WONT HELP YOU MOVE,"YES, THIS IS MY TRUCK. NO,",I WON'T HELP YOU MOVE
SKU20240413_174830_IM FINE ITS JUST MY FACE,I'M FINE IT'S,JUST MY FACE
SKU20240413_174831_MY OTHER BROOM IS A CAR,MY OTHER,BROOM IS A CAR
SKU20240413_174832_MY OTHER CAR IS A BROOMSTICK,MY OTHER CAR IS,A BROOMSTICK
SKU20240413_174833_MY OTHER RIDE IS A BROOM,MY OTHER RIDE,IS A BROOM
SKU20240413_174834_MY OTHER MOTORCYCLE IS A BROOM,MY OTHER,MOTORCYCLE IS A BROOM
SKU20240413_174835_IM GOING ON AN ADVENTURE,I'M GOING ON,AN ADVENTURE
SKU20240413_174836_ITS TIME FOR ANOTHER ADVENTURE,IT'S TIME FOR,ANOTHER ADVENTURE
SKU20240413_174837_IM NICER THAN MY FACE LOOKS,I'M NICER THAN,MY FACE LOOKS
SKU20240413_174838_DONT WORRY I KNOW WHAT IM DOING,DON'T WORRY I KNOW,WHAT I'M DOING
SKU20240413_174839_HOLD ON LET ME OVERTHINK THIS,HOLD ON LET ME,OVERTHINK THIS
SKU20240413_174840_YOURE INSECURE,YOU'RE,INSECURE
SKU20240413_174841_SPEAK YOUR MIND EVEN IF YOUR VOICE SHAKES,SPEAK YOUR MIND EVEN,IF YOUR VOICE SHAKES
SKU20240413_174842_DO YOU FOLLOW JESUS THIS CLOSE,DO YOU FOLLOW,JESUS THIS CLOSE?
SKU20240413_174843_PLEASE BE PATIENT IM ACTUALLY THREE DOGS IN A TRENCH COAT,"PLEASE BE PATIENT, I'M ACTUALLY",THREE DOGS IN A TRENCH COAT
SKU20240413_174844_JUST SO WERE CLEAR I AINT GIVING UP SHIT,JUST SO WE'RE CLEAR I,AIN'T GIVING UP SHIT
SKU20240413_174845_KEEP CALM WINTER IS COMING,KEEP CALM,WINTER IS COMING
SKU20240413_174846_ITS LIGHTS OUT AND AWAY WE GO,IT'S LIGHTS OUT,AND AWAY WE GO
SKU20240413_174847_GOT TO KEEP DANCING WHEN THE LIGHTS GO OUT,GOT TO KEEP DANCING,WHEN THE LIGHTS GO OUT
SKU20240413_174848_IT IS AS BAD AS YOU THINK AND THEY ARE OUT TO GET YOU,IT IS AS BAD AS YOU THINK,AND THEY ARE OUT TO GET YOU
SKU20240413_174849_ITS MORE LIKE A HOBBY FOR ME,IT'S MORE LIKE A,HOBBY FOR ME
SKU20240413_174850_ADULTS ON BOARD WE WANT TO LIVE TOO,ADULTS ON BOARD WE,WANT TO LIVE TOO
SKU20240413_174851_WARNING SLOW MOVING VEHICLE,WARNING SLOW,MOVING VEHICLE
SKU20240413_174852_CAUTION KEEP YOUR DISTANCE,CAUTION KEEP,YOUR DISTANCE
SKU20240413_174853_OH NO YOU NOT WITHOUT A WASHER,OH NO YOU NOT,WITHOUT A WASHER
SKU20240413_174854_WHEN DOES THE PAIN END,WHEN DOES THE,PAIN END?
SKU20240413_174855_ONLY YOU CAN PREVENT DRAMA,ONLY YOU CAN,PREVENT DRAMA
SKU20240413_174856_YOU SHALL NOT POOP IN THE CAMPER,YOU SHALL NOT POOP,IN THE CAMPER
SKU20240413_174857_MOVING AS FAST AS I CAN,MOVING AS,FAST AS I CAN
SKU20240413_174858_CONSTRUCTION VEHICLE DO NOT FOLLOW,CONSTRUCTION,VEHICLE DO NOT FOLLOW
SKU20240413_174859_CAUTION DRIVER MUST CHOCK WHEELS,CAUTION: DRIVER,MUST CHOCK WHEELS
SKU20240413_174900_JUST PASS ME THIS IS AS GOOD AS IT GETS,JUST PASS ME THIS IS,AS GOOD AS IT GETS
SKU20240413_174901_PLEASE DONT HIT ME IDK HOW CAR INSURANCE WORKS,PLEASE DON'T HIT ME IDK,HOW CAR INSURANCE WORKS
SKU20240413_174902_IM NOT SPEEDING UP FOR YOU SO GO AROUND ME,IM NOT SPEEDING UP FOR,YOU SO GO AROUND ME
SKU20240413_174903_PRETTY EYES CHUBBY THIGHS,PRETTY EYES,CHUBBY THIGHS
SKU20240413_174904_WILD THINGS ON BOARD,WILD THINGS,ON BOARD
SKU20240413_174905_HUGE FINANCIAL BURDEN ON BOARD,HUGE FINANCIAL,BURDEN ON BOARD
SKU20240413_174906_PURSUE GREATNESS,PURSUE,GREATNESS
SKU20240413_174907_I EAT SAND JUST A LITTLE SOMETIMES AS A TREAT,I EAT SAND JUST A LITTLE,SOMETIMES AS A TREAT
SKU20240413_174909_ID RATHER BE DRINKING RANCH,I'D RATHER BE,DRINKING RANCH
SKU20240413_174910_DO NOT BE AFRAID TO BE GREAT,DO NOT BE AFRAID,TO BE GREAT
SKU20240413_174911_IN EVERY MOMENT THANK GOD,IN EVERY,MOMENT THANK GOD
SKU20240413_174912_BABY ON BOARD ITS ME IM THE BABY,BABY ON BOARD IT'S,ME I'M THE BABY.
SKU20240413_174913_I MAY LOOK DEPRESSED BUT I AM ALSO ANXIOUS,"I MAY LOOK DEPRESSED,",BUT I AM ALSO ANXIOUS
SKU20240413_174914_DONT TALK TO COPS,DON'T TALK,TO COPS
SKU20240413_174915_SHINE BRIGHT LIKE A CALL LIGHT,SHINE BRIGHT LIKE,A CALL LIGHT
SKU20240413_174916_I NEED COFFEE TO FOCUS,I NEED COFFEE,TO FOCUS
SKU20240413_174917_FACT BEARS EAT BEETS,FACT BEARS,EAT BEETS
SKU20240413_174918_THAT SOUNDS LIKE A YOU PROBLEM,THAT SOUNDS LIKE,A YOU PROBLEM
SKU20240413_174919_I AM WITH THE BAND,I AM WITH,THE BAND
SKU20240413_174920_THE STRUGGLE IS REAL,THE STRUGGLE,IS REAL
SKU20240413_174921_BE PATIENT IM LOWERED,BE PATIENT,I'M LOWERED
SKU20240413_174922_REAL UNICORNS HAVE CURVES,REAL UNICORNS,HAVE CURVES
SKU20240413_174923_HEAVILY MEDICATED FOR YOUR SAFETY,HEAVILY MEDICATED,FOR YOUR SAFETY
SKU20240413_174924_QUESTION AUTHORITY,QUESTION,AUTHORITY
SKU20240413_174925_CANCEL MY SUBSCRIPTION IM DONE WITH YOUR ISSUES,CANCEL MY SUBSCRIPTION IM,DONE WITH YOUR ISSUES
SKU20240413_174926_I AM MY SISTERS KEEPER,I AM MY,SISTER'S KEEPER
SKU20240413_174927_HEROS DONT WEAR CAPES THEY WEAR DOG TAGS,HEROS DON'T WEAR CAPES,THEY WEAR DOG TAGS
SKU20240413_174928_SORRY I CANT I HAVE PLANS WITH MY DOGS,SORRY I CAN'T I HAVE,PLANS WITH MY DOGS
SKU20240413_174929_SOME HEROES DONT WEAR CAPES THEY WEAR MASKS,SOME HEROES DON'T WEAR,"CAPES, THEY WEAR MASKS"
SKU20240413_174930_NOT ALL HEROES WEAR CAPES,NOT ALL HEROES,WEAR CAPES
SKU20240413_174931_WEAR YOUR MASK,WEAR YOUR,MASK
SKU20240413_174932_NOT ALL HEROES WEAR CAPES SOME WEAR SCRUBS,NOT ALL HEROES WEAR,CAPES. SOME WEAR SCRUBS
SKU20240413_174933_NOT ALL SUPER HEROS WEAR CAPES MINE WEARS SCRUBS,NOT ALL SUPER HEROS WEAR,CAPES. MINE WEARS SCRUBS
SKU20240413_174934_WITH GOD ALL IS WELL,WITH GOD ALL,IS WELL
SKU20240413_174935_DONT MESS WITH ME I MAY BE YOUR NURSE ONE DAY,DON'T MESS WITH ME I MAY,BE YOUR NURSE ONE DAY
